wav,n10,n20,n30,ref 10,ref 20,ref 30
1573.77,-66.13261414,-68.48111725,-68.31321716,-44.62415695,-45.59004593,-47.01317978
1573.78,-66.20960236,-68.61956787,-68.13623047,-44.60402298,-45.6711235,-46.99680328
1573.79,-66.35572815,-68.72129822,-67.95736694,-44.60898209,-45.79722977,-46.8721199
1573.8,-66.55561829,-68.74654388,-67.82352448,-44.75149536,-45.78557205,-46.69195557
1573.81,-66.80477142,-68.69464111,-67.73459625,-44.78701401,-45.81229401,-46.5272522
1573.82,-67.15235901,-68.7175293,-67.62675476,-44.8807373,-45.81734467,-46.37626648
1573.83,-67.4881897,-68.57347107,-67.64403534,-45.03505325,-45.90580368,-46.21706772
1573.84,-67.79633331,-68.34333038,-67.64686584,-45.11672974,-45.93164063,-45.98838806
1573.85,-68.14537811,-68.00364685,-67.70835876,-45.20810699,-46.01773453,-45.98318863
1573.86,-68.39640045,-67.60778046,-67.78978729,-45.42546082,-46.0555954,-45.8940506
1573.87,-68.64755249,-67.38171387,-67.81942749,-45.65055466,-46.15284729,-45.72667694
1573.88,-68.86447144,-67.14060974,-67.8996048,-45.83074951,-46.23912048,-45.66364288
1573.89,-69.06082153,-66.91551208,-68.0546875,-45.97622299,-46.17723465,-45.64169693
1573.9,-69.27934265,-66.71903229,-68.16013336,-46.18042374,-46.25682068,-45.6230545
1573.91,-69.44419861,-66.57396698,-68.37059021,-46.39936066,-46.40896606,-45.64257813
1573.92,-69.62506104,-66.43727875,-68.59552002,-46.64385605,-46.31400299,-45.67205429
1573.93,-69.79618835,-66.25914001,-68.83769989,-46.46476364,-46.34995651,-45.73072815
1573.94,-69.89070892,-66.16431427,-69.24004364,-46.67362213,-46.42792511,-45.88641357
1573.95,-69.94857025,-66.04707336,-69.59202576,-46.85764694,-46.49734879,-45.95553207
1573.96,-70.09908295,-65.89958191,-69.95967102,-46.72290802,-46.47077179,-46.07935333
1573.97,-70.22337341,-65.80239105,-70.34263611,-46.57301331,-46.43532562,-46.29551697
1573.98,-70.32858276,-65.69996643,-70.69459534,-46.58805847,-46.49475861,-46.41077423
1573.99,-70.45864868,-65.65331268,-71.08769226,-46.58790207,-46.44651794,-46.59065247
1574,-70.46143341,-65.65714264,-71.3820343,-46.47639084,-46.43223953,-46.82087708
1574.01,-70.34725189,-65.72760773,-71.62429047,-46.33937073,-46.34091187,-47.02025604
1574.02,-70.18115234,-65.80554962,-71.70241547,-46.27893066,-46.29746246,-47.15808868
1574.03,-69.81562805,-65.89138031,-71.56276703,-46.21350861,-46.24714661,-47.38039398
1574.04,-69.39461517,-65.91267395,-71.40940094,-46.05868912,-46.07013321,-47.75163269
1574.05,-69.03916931,-65.93135071,-71.20734406,-45.98247147,-45.99857712,-47.65206146
1574.06,-68.72451019,-65.99950409,-71.09570313,-45.94210052,-46.0765686,-47.64804077
1574.07,-68.48561859,-65.98184204,-71.04120636,-45.86128235,-45.76877213,-47.84646606
1574.08,-68.3035965,-66.01688385,-70.81964111,-45.74355698,-45.64683914,-47.96195221
1574.09,-68.18306732,-66.0782547,-70.58303833,-45.6692276,-45.68856049,-48.08580399
1574.1,-68.11862946,-66.12456512,-70.33766174,-45.67435837,-45.64357758,-47.96192551
1574.11,-68.07680511,-66.12654114,-69.87533569,-45.61736298,-45.66003036,-47.91557312
1574.12,-68.01314545,-66.10951233,-69.58972931,-45.61174774,-45.5464325,-47.89409637
1574.13,-67.97484589,-66.20963287,-69.35136414,-45.77152634,-45.49272156,-47.80991364
1574.14,-67.96731567,-66.19428253,-69.10897064,-45.80055237,-45.44766235,-47.67058945
1574.15,-67.97610474,-66.24330139,-68.95774841,-45.76845932,-45.42017365,-47.52132797
1574.16,-67.97618103,-66.33328247,-68.76616669,-45.87586212,-45.43589401,-47.44524384
1574.17,-67.96343231,-66.36460114,-68.6256485,-46.03708649,-45.41933823,-47.29338837
1574.18,-67.96898651,-66.50600433,-68.52947998,-46.051548,-45.37429047,-47.26262665
1574.19,-67.98534393,-66.53307343,-68.3490448,-46.0896759,-45.36885834,-47.25201797
1574.2,-68.03351593,-66.59671783,-68.20071411,-46.09428406,-45.42653656,-47.16854858
1574.21,-68.14294434,-66.69039917,-68.09814453,-46.1589241,-45.52126312,-47.10779572
1574.22,-68.29734039,-66.7161026,-68.03089142,-46.27423859,-45.58897018,-47.12545013
1574.23,-68.53440857,-66.85479736,-67.98478699,-46.15064621,-45.6063118,-47.09304428
1574.24,-68.87825012,-67.06652832,-67.92311859,-46.1182785,-45.82053375,-47.07881165
1574.25,-69.19186401,-67.35306549,-67.83660889,-46.13594818,-46.01141739,-47.10541534
1574.26,-69.54839325,-67.61309814,-67.75409698,-46.06293106,-46.09011078,-47.18887711
1574.27,-69.93623352,-67.80439758,-67.67523193,-46.10861206,-46.42047119,-47.1854248
1574.28,-70.25473785,-68.01670074,-67.64064789,-46.17026901,-46.67293167,-47.16400909
1574.29,-70.52722168,-68.09464264,-67.68651581,-46.19377136,-46.87573242,-47.0820694
1574.3,-70.60662079,-68.1883316,-67.75197601,-46.15608215,-47.12745667,-47.13643646
1574.31,-70.63253021,-68.27856445,-67.9961319,-46.22455978,-47.23728561,-47.14513016
1574.32,-70.6129303,-68.34803772,-68.1734848,-46.28026199,-47.52298355,-47.09066772
1574.33,-70.52462769,-68.43399811,-68.33372498,-46.29960251,-47.79257584,-47.04344559
1574.34,-70.41218567,-68.63404083,-68.5215683,-46.28458405,-47.97531509,-47.1160202
1574.35,-70.34016418,-68.78933716,-68.65918732,-46.33925629,-48.11017227,-47.08435059
1574.36,-70.24131012,-68.89323425,-68.87783051,-46.40619278,-48.36052704,-47.0057869
1574.37,-70.18611145,-68.95727539,-69.10959625,-46.42544556,-48.55353546,-47.01500702
1574.38,-70.09439087,-69.01465607,-69.31982422,-46.47122192,-48.61882019,-46.96207047
1574.39,-70.04592133,-69.1630249,-69.64434814,-46.44851685,-48.84407043,-46.92545319
1574.4,-70.02248383,-69.22512817,-69.95597839,-46.5528717,-48.92664719,-46.91339874
1574.41,-70.02297974,-69.29735565,-70.2168808,-46.58567047,-48.98805618,-46.95533752
1574.42,-70.02295685,-69.39064789,-70.5189209,-46.34996796,-49.03463364,-46.9291687
1574.43,-70.01394653,-69.42906952,-70.85533905,-46.45613861,-49.04510498,-46.9597168
1574.44,-70.01676178,-69.44469452,-71.28400421,-46.45280075,-48.98440933,-46.9781189
1574.45,-70.00888062,-69.33603668,-71.75453949,-46.27537537,-48.92362976,-47.04497147
1574.46,-69.90985107,-69.26998138,-72.21879578,-46.13637924,-48.83160019,-47.08316422
1574.47,-69.81099701,-69.13380432,-72.66807556,-46.03751755,-48.72634888,-47.10505676
1574.48,-69.60506439,-68.9680481,-73.11009979,-45.87949371,-48.66033554,-47.17390823
1574.49,-69.35778809,-68.88847351,-73.2674408,-45.61965561,-48.50415802,-47.31025696
1574.5,-69.09176636,-68.74981689,-73.33187866,-45.50301743,-48.22600555,-47.3970871
1574.51,-68.81935883,-68.71528625,-73.2959671,-45.31804276,-48.13183212,-47.51324844
1574.52,-68.54755402,-68.61407471,-73.11403656,-45.12915039,-47.89142227,-47.68785858
1574.53,-68.28414154,-68.45819092,-72.92920685,-44.89480209,-47.61381912,-47.91750717
1574.54,-68.05257416,-68.32305145,-72.64954376,-44.66231155,-47.53523636,-47.92985153
1574.55,-67.86436462,-68.20545197,-72.34941864,-44.66760635,-47.43376923,-48.08284378
1574.56,-67.78986359,-68.20298767,-72.00728607,-44.56742096,-47.25461578,-48.28859329
1574.57,-67.75024414,-68.18907166,-71.58718109,-44.32597733,-47.01100922,-48.48389435
1574.58,-67.76249695,-68.14134216,-71.23521423,-44.22297668,-46.93358612,-48.7013092
1574.59,-67.75199127,-68.10642242,-70.83685303,-44.22073746,-46.93859482,-48.63824463
1574.6,-67.75595093,-68.04549408,-70.50775146,-44.18675232,-46.88931274,-48.67838287
1574.61,-67.75717163,-67.96389008,-70.26416016,-44.14388657,-46.65818405,-48.65355301
1574.62,-67.72780609,-67.9206543,-69.98847961,-44.20771408,-46.58148193,-48.74007797
1574.63,-67.71768188,-67.85165405,-69.78843689,-44.18899155,-46.64238358,-48.60163116
1574.64,-67.66404724,-67.81156158,-69.50605011,-44.22249985,-46.56774902,-48.4613533
1574.65,-67.6473465,-67.87098694,-69.32610321,-44.31345749,-46.40490723,-48.31654739
1574.66,-67.67983246,-67.94210052,-69.20544434,-44.48226166,-46.24686432,-48.08868027
1574.67,-67.72100067,-68.12142944,-69.05056763,-44.49521637,-46.12531281,-48.07257843
1574.68,-67.82740784,-68.29252625,-68.96229553,-44.56483459,-45.95802689,-48.01041794
1574.69,-67.86572266,-68.4850235,-68.90565491,-44.71619415,-45.94131088,-47.79460907
1574.7,-67.98480988,-68.66635132,-68.84789276,-44.82938766,-46.05548477,-47.57342911
1574.71,-68.05065918,-68.70707703,-68.7771225,-44.99336243,-45.98733521,-47.41838837
1574.72,-68.09850311,-68.78881073,-68.7239151,-44.99810028,-45.9839592,-47.28892899
1574.73,-68.22545624,-68.88067627,-68.68495941,-45.1422081,-46.12567139,-47.18438721
1574.74,-68.34159088,-68.78916931,-68.71488953,-45.39553452,-46.15975571,-47.02275848
1574.75,-68.35313416,-68.6989975,-68.71079254,-45.29516602,-46.27561188,-46.94848633
1574.76,-68.22613525,-68.53894806,-68.80284882,-45.29124451,-46.36178589,-46.88246155
1574.77,-68.01552582,-68.31573486,-68.99055481,-45.51730347,-46.57692337,-46.79748154
1574.78,-67.80600739,-68.04292297,-69.15871429,-45.55174255,-46.75302887,-46.68865204
1574.79,-67.61213684,-67.68752289,-69.42562866,-45.44377899,-46.7960701,-46.74060059
1574.8,-67.41447449,-67.33737946,-69.66667175,-45.39511108,-46.8870697,-46.75673676
1574.81,-67.31303406,-67.00946808,-69.89775085,-45.41868973,-47.18976974,-46.77586365
1574.82,-67.29258728,-66.70324707,-70.20159912,-45.3787384,-47.36291504,-46.80918884
1574.83,-67.30127716,-66.43464661,-70.40224457,-45.34310913,-47.36162186,-46.94926453
1574.84,-67.39378357,-66.23357391,-70.74753571,-45.33826828,-47.49069214,-47.02997208
1574.85,-67.49248505,-66.11820984,-70.98556519,-45.30320358,-47.74187469,-47.13043594
1574.86,-67.57167053,-65.95191193,-71.17103577,-45.2530899,-47.89334869,-47.32847595
1574.87,-67.62440491,-65.798172,-71.42841339,-45.23842239,-48.02592468,-47.41592789
1574.88,-67.69213104,-65.66861725,-71.57261658,-45.26145554,-48.28731918,-47.50068283
1574.89,-67.8470993,-65.52524567,-71.72277832,-45.36383057,-48.34075165,-47.61461639
1574.9,-68.02937317,-65.42958832,-71.8320694,-45.28807449,-48.28822327,-47.82686615
1574.91,-68.28944397,-65.36817932,-71.96309662,-45.21621704,-48.26569366,-48.02645874
1574.92,-68.59545135,-65.36656189,-72.13251495,-45.32494354,-48.30015182,-48.14640045
1574.93,-68.84542084,-65.38420868,-72.24538422,-45.3633728,-48.39796448,-48.13992691
1574.94,-68.97122955,-65.4859314,-72.30291748,-45.36088181,-48.27490234,-48.30801392
1574.95,-69.16692352,-65.57506561,-72.43878174,-45.41007614,-47.94878769,-48.45918655
1574.96,-69.39139557,-65.69306946,-72.44824219,-45.45590591,-47.84074783,-48.47974396
1574.97,-69.66764832,-65.86208344,-72.34790039,-45.39200974,-47.81016922,-48.49693298
1574.98,-69.98067474,-66.06684875,-72.23620605,-45.3588829,-47.62013626,-48.54733276
1574.99,-70.27474213,-66.34432983,-72.13438416,-45.46395493,-47.36063004,-48.55944061
1575,-70.60455322,-66.63996887,-72.11811829,-45.4450798,-47.22998047,-48.58600235
1575.01,-70.76869965,-66.91894531,-72.02168274,-45.38238525,-47.04540634,-48.66440582
1575.02,-70.85733032,-67.14259338,-71.92126465,-45.22411346,-46.92480087,-48.68661499
1575.03,-70.89916992,-67.37903595,-71.79916382,-45.09004974,-46.86208725,-48.69070053
1575.04,-70.80426788,-67.59345245,-71.51119995,-45.16313934,-46.82145691,-48.70556641
1575.05,-70.7352066,-67.64557648,-71.25862122,-45.0235672,-46.69023132,-48.70809555
1575.06,-70.64787292,-67.87425232,-70.90995789,-44.82128906,-46.57408524,-48.78023148
1575.07,-70.55071259,-68.06172943,-70.44939423,-44.78884506,-46.4574585,-48.79263687
1575.08,-70.44690704,-68.26135254,-70.09893036,-44.73330688,-46.50094986,-48.74618149
1575.09,-70.27987671,-68.47345734,-69.69301605,-44.66287994,-46.46655273,-48.8585434
1575.1,-70.12405396,-68.50096893,-69.33423615,-44.72632217,-46.3746376,-48.92094421
1575.11,-69.92191315,-68.59224701,-69.07551575,-44.75273132,-46.41395187,-48.82902527
1575.12,-69.7190094,-68.56330109,-68.82072449,-44.75257874,-46.53221512,-48.78136444
1575.13,-69.54371643,-68.44961548,-68.60289764,-44.78430176,-46.41014481,-48.86885834
1575.14,-69.49287415,-68.44919586,-68.42881775,-44.82572556,-46.42595291,-48.86426926
1575.15,-69.44093323,-68.48178864,-68.20227051,-44.9139328,-46.58104706,-48.71562958
1575.16,-69.3662262,-68.52638245,-68.0158844,-45.02899551,-46.5794754,-48.69273376
1575.17,-69.19950104,-68.55609131,-67.82458496,-45.18066406,-46.510849,-48.63370132
1575.18,-69.06292725,-68.55535889,-67.55000305,-45.35126877,-46.58627319,-48.52759171
1575.19,-68.92984772,-68.60476685,-67.31885529,-45.47593307,-46.72595978,-48.32784653
1575.2,-68.73068237,-68.63523102,-67.07695007,-45.65517044,-46.76374054,-48.09525299
1575.21,-68.59516907,-68.74300385,-66.89725494,-45.81666565,-46.80751419,-47.98654175
1575.22,-68.44396973,-68.85572052,-66.77770233,-46.17031097,-46.87691116,-47.77514648
1575.23,-68.35926819,-68.9407959,-66.67456055,-46.48564529,-46.93414307,-47.53578186
1575.24,-68.31351471,-69.01922607,-66.65302277,-46.50445175,-47.06132126,-47.39616394
1575.25,-68.17531586,-69.04160309,-66.64126587,-46.84055328,-47.19460297,-47.29347992
1575.26,-68.1131134,-68.93227386,-66.66503143,-47.20294571,-47.44012833,-47.1464386
1575.27,-68.11807251,-68.79136658,-66.7840271,-47.36027527,-47.72273636,-46.97313309
1575.28,-68.12525177,-68.63015747,-66.88108063,-47.59038544,-47.7647934,-46.91571426
1575.29,-68.2395401,-68.5508194,-67.05632019,-47.66865158,-47.93642807,-46.82606125
1575.3,-68.35476685,-68.59106445,-67.24152374,-47.76761246,-48.26041031,-46.7441597
1575.31,-68.47329712,-68.63677216,-67.40769958,-47.75341034,-48.46129227,-46.74583435
1575.32,-68.61694336,-68.72143555,-67.59356689,-47.70032501,-48.51649857,-46.7594223
1575.33,-68.73091125,-68.81006622,-67.76345062,-47.61344147,-48.73140717,-46.77596283
1575.34,-68.68206024,-68.7811203,-67.9135437,-47.54953003,-48.94491959,-46.83101273
1575.35,-68.70975494,-68.5803833,-68.13393402,-47.38800812,-49.10099792,-46.93925476
1575.36,-68.68400574,-68.3813324,-68.30345917,-47.19965744,-49.28262329,-47.05929565
1575.37,-68.73748779,-68.19760132,-68.49227905,-47.13979721,-49.49742889,-47.19333267
1575.38,-68.81396484,-67.97647095,-68.79899597,-47.07583618,-49.62352371,-47.34565735
1575.39,-68.85457611,-67.78468323,-69.06446838,-46.98140335,-49.65542603,-47.60591125
1575.4,-69.04858398,-67.52895355,-69.39557648,-46.90529251,-49.64962006,-47.8998909
1575.41,-69.17153168,-67.30536652,-69.67847443,-46.8804245,-49.86227798,-48.02353668
1575.42,-69.24190521,-67.14686584,-69.9153595,-46.82393265,-49.95146942,-48.26588058
1575.43,-69.31746674,-66.91709137,-70.18595886,-46.87542725,-49.71803665,-48.61758804
1575.44,-69.33334351,-66.71985626,-70.43383026,-46.82662964,-49.40729523,-48.85436249
1575.45,-69.46579742,-66.57875824,-70.68439484,-46.82777405,-49.40806961,-48.99877167
1575.46,-69.60027313,-66.46846771,-70.86377716,-46.83655548,-49.43909836,-49.13954544
1575.47,-69.65114594,-66.43088531,-71.02359772,-46.86364746,-49.1076088,-49.32082748
1575.48,-69.68747711,-66.42391205,-71.14970398,-46.80865097,-48.80413437,-49.45762253
1575.49,-69.65123749,-66.43848419,-71.24362946,-46.80437088,-48.48685074,-49.49864197
1575.5,-69.55155945,-66.51068115,-71.30804443,-46.67185974,-48.22797775,-49.58429718
1575.51,-69.44124603,-66.5483017,-71.27075195,-46.55112076,-47.99905396,-49.64088821
1575.52,-69.36042786,-66.6385498,-71.12016296,-46.61894226,-47.88764191,-49.53921509
1575.53,-69.34047699,-66.71821594,-70.94913483,-46.76099014,-47.81707001,-49.34416962
1575.54,-69.49021149,-66.772995,-70.66977692,-46.61252594,-47.6073761,-49.34149551
1575.55,-69.64675903,-66.92882538,-70.27510834,-46.5110054,-47.40327454,-49.33947754
1575.56,-69.93500519,-67.04194641,-69.95669556,-46.53186417,-47.36706161,-49.13947296
1575.57,-70.26686859,-67.21416473,-69.57775879,-46.41573334,-47.33486176,-48.90800476
1575.58,-70.50740051,-67.42793274,-69.13098145,-46.36436081,-47.1373291,-48.84521484
1575.59,-70.81893158,-67.62445068,-68.7624054,-46.29572678,-47.01709747,-48.78932953
1575.6,-71.01773071,-67.94493103,-68.37520599,-46.26899719,-47.0406723,-48.60735703
1575.61,-71.23342896,-68.22280121,-67.97668457,-46.19803619,-47.05024719,-48.44901276
1575.62,-71.50839996,-68.51564789,-67.68152618,-46.15060806,-46.98482513,-48.35806274
1575.63,-71.6855545,-68.92636108,-67.35847473,-46.13233566,-47.06853485,-48.21136475
1575.64,-71.888237,-69.31668091,-67.04374695,-46.22951889,-47.18373108,-48.1050148
1575.65,-72.02361298,-69.66861725,-66.83131409,-46.26313782,-47.15080643,-48.09191132
1575.66,-71.96395111,-69.93307495,-66.59149933,-46.27698517,-47.10420609,-48.03381729
1575.67,-71.96138763,-70.21302032,-66.36363983,-46.33680725,-47.25165176,-47.98045731
1575.68,-71.96207428,-70.23864746,-66.14437866,-46.44556046,-47.39232635,-47.87080002
1575.69,-71.93231201,-70.19304657,-65.91137695,-46.51599121,-47.51319885,-47.76047516
1575.7,-72.03418732,-69.95193481,-65.77093506,-46.68823624,-47.63954163,-47.73448563
1575.71,-72.08171844,-69.69018555,-65.61711884,-46.94731522,-47.70318222,-47.55565643
1575.72,-72.14948273,-69.34078217,-65.541008,-47.01919556,-47.76861954,-47.46732712
1575.73,-72.03885651,-69.0120163,-65.55677032,-47.00675201,-47.7047348,-47.5124321
1575.74,-71.77383423,-68.67460632,-65.5996933,-47.20671844,-47.80325317,-47.40503311
1575.75,-71.49084473,-68.3254776,-65.71549988,-47.42983246,-47.98180008,-47.2419281
1575.76,-71.10031891,-67.95363617,-65.8266983,-47.52311325,-48.03852844,-47.19514084
1575.77,-70.63908386,-67.58474731,-66.00093842,-47.5994606,-47.96824265,-47.25341797
1575.78,-70.34391785,-67.28217316,-66.2376709,-47.56988525,-48.16275024,-47.22608185
1575.79,-70.00553894,-67.02676392,-66.4747467,-47.52682114,-48.42664337,-47.1524086
1575.8,-69.67938232,-66.83330536,-66.75235748,-47.46091461,-48.53671265,-47.16131973
1575.81,-69.43022156,-66.69026184,-67.06839752,-47.33098984,-48.50600815,-47.18445206
1575.82,-69.18873596,-66.52378845,-67.34241486,-47.14951706,-48.59200287,-47.19921112
1575.83,-69.04146576,-66.38469696,-67.65856934,-47.02868652,-48.61474991,-47.2718811
1575.84,-68.93448639,-66.30279541,-68.02072906,-46.72045517,-48.61864471,-47.31005478
1575.85,-68.83221436,-66.27479553,-68.30047607,-46.55767441,-48.71437836,-47.33612823
1575.86,-68.7883606,-66.3266449,-68.67251587,-46.53358078,-48.70214462,-47.36771774
1575.87,-68.68410492,-66.38852692,-69.06289673,-46.3376236,-48.68511963,-47.44202423
1575.88,-68.64373779,-66.51895142,-69.47655487,-46.1592865,-48.63320923,-47.56821442
1575.89,-68.61553192,-66.65917969,-69.97952271,-45.9264679,-48.64823914,-47.73336029
1575.9,-68.52880859,-66.83040619,-70.39865875,-45.70336914,-48.5528183,-47.77166748
1575.91,-68.52352142,-67.04115295,-70.90983582,-45.7057991,-48.54948044,-48.01951981
1575.92,-68.5178299,-67.26964569,-71.36472321,-45.59658813,-48.35546494,-48.31796646
1575.93,-68.56896973,-67.52476501,-71.57785797,-45.41795731,-48.2284584,-48.49987793
1575.94,-68.70918274,-67.83338165,-71.80757904,-45.34537888,-48.37633133,-48.68006516
1575.95,-68.74940491,-68.18086243,-71.93121338,-45.37347412,-48.29150391,-48.97130585
1575.96,-68.76739502,-68.61157227,-71.98323822,-45.3595047,-48.09320831,-49.24554443
1575.97,-68.88497925,-69.03097534,-71.88972473,-45.33072281,-47.97430038,-49.44994354
1575.98,-68.95158386,-69.4484787,-71.81311035,-45.34091949,-47.81493378,-49.61730957
1575.99,-69.09683228,-69.75019836,-71.65619659,-45.30466843,-47.68369675,-49.82762909
1576,-69.33016205,-70.03018951,-71.48983002,-45.30188751,-47.57090759,-50.04123306
1576.01,-69.54888916,-70.2651062,-71.34757996,-45.43486786,-47.46300125,-50.19127274
1576.02,-69.78108215,-70.63676453,-71.12198639,-45.54452896,-47.39208221,-50.22415924
1576.03,-69.86771393,-71.06624603,-70.71408081,-45.50588989,-47.1896286,-50.30023193
1576.04,-69.88838959,-71.31861115,-70.1869278,-45.57841873,-47.04491806,-50.45578766
1576.05,-69.91396332,-71.55685425,-69.75312042,-45.61859894,-47.03754807,-50.37183762
1576.06,-69.69153595,-71.56274414,-69.26222992,-45.51284409,-47.12932968,-50.37776947
1576.07,-69.56591034,-71.44147491,-68.7982254,-45.57578659,-46.9908905,-50.4357872
1576.08,-69.23473358,-71.28788757,-68.40802002,-45.4853096,-46.90232086,-50.36825943
