wav,TE0,TE1,ref
1543.94,-34.25772095,-41.67196655,-33.77071762
1543.95,-34.46136093,-42.20677567,-33.49435806
1543.96,-34.41862869,-42.60025406,-33.54330444
1543.97,-34.33559036,-42.79033279,-33.46460342
1543.98,-34.37826157,-43.15688324,-33.28157043
1543.99,-34.4358902,-43.53215027,-33.24865723
1544,-34.40817642,-43.77869415,-33.29305267
1544.01,-34.3179512,-43.97958755,-33.27585983
1544.02,-34.38119507,-44.34562302,-33.1709671
1544.03,-34.3808403,-44.77232361,-33.09070206
1544.04,-34.25471878,-44.88392258,-33.07070923
1544.05,-34.21409225,-45.18861389,-33.06661987
1544.06,-34.24176025,-45.62133026,-32.97081757
1544.07,-34.16910553,-45.81907654,-32.99448395
1544.08,-34.05977631,-46.11723709,-33.03093719
1544.09,-34.01605606,-46.36413956,-32.93880081
1544.1,-34.06016159,-46.69277191,-32.87039185
1544.11,-33.79567337,-46.73291397,-32.89412689
1544.12,-33.64451599,-46.90188599,-32.85600281
1544.13,-33.58518982,-47.0834465,-32.78666687
1544.14,-33.50182724,-47.21335983,-32.799263
1544.15,-33.36249924,-47.38999939,-32.94720459
1544.16,-33.39409637,-47.48722458,-32.85449982
1544.17,-33.3850708,-47.68263245,-32.9150238
1544.18,-33.3224411,-47.65023422,-33.00009155
1544.19,-33.09868622,-47.49633408,-32.99733353
1544.2,-33.11582184,-47.58431625,-32.98753738
1544.21,-33.17202377,-47.60309982,-33.07814789
1544.22,-33.10242844,-47.44496536,-33.22066116
1544.23,-33.15853119,-47.35883713,-33.28315353
1544.24,-33.19700623,-47.10655212,-33.20915222
1544.25,-33.23203278,-46.97801208,-33.14071274
1544.26,-33.18871307,-46.73857117,-33.21487427
1544.27,-33.17342377,-46.35781479,-33.22701645
1544.28,-33.29753113,-46.26219177,-33.24124527
1544.29,-33.34080887,-45.92220688,-33.38053894
1544.3,-33.37057495,-45.62176132,-33.47757339
1544.31,-33.59049988,-45.51570129,-33.43324661
1544.32,-33.66772461,-44.9239006,-33.42308807
1544.33,-33.77441025,-44.60997391,-33.53227234
1544.34,-33.88352203,-44.43550491,-33.55132294
1544.35,-34.03450775,-43.96471786,-33.52161407
1544.36,-34.11799622,-43.74610138,-33.62700653
1544.37,-34.19181824,-43.24844742,-33.65222168
1544.38,-34.3830719,-43.09265137,-33.65594101
1544.39,-34.71431351,-42.85083771,-33.68283081
1544.4,-34.75384521,-42.28705215,-33.73538208
1544.41,-34.83464432,-42.0019989,-33.70278931
1544.42,-35.00926208,-41.63332748,-33.59637833
1544.43,-35.10138321,-41.27272415,-33.61063766
1544.44,-35.19052124,-40.94944763,-33.69223404
1544.45,-35.32656097,-40.52677917,-33.66962433
1544.46,-35.56734085,-40.38645935,-33.5972023
1544.47,-35.65849686,-39.87847137,-33.62290192
1544.48,-35.65909576,-39.40564728,-33.6463089
1544.49,-35.7397995,-39.14474869,-33.60411835
1544.5,-35.84577942,-38.83472824,-33.62177658
1544.51,-35.84828949,-38.52116394,-33.68605423
1544.52,-35.98326492,-38.36607361,-33.61588287
1544.53,-36.05684662,-37.96821976,-33.55097198
1544.54,-36.08919525,-37.6919899,-33.56971359
1544.55,-36.09082413,-37.4277916,-33.62498474
1544.56,-36.11222458,-37.12756729,-33.57322693
1544.57,-36.22833633,-37.04835892,-33.56297302
1544.58,-36.19714355,-36.75999832,-33.62011719
1544.59,-36.24966049,-36.628582,-33.5908699
1544.6,-36.41215897,-36.55316925,-33.60905838
1544.61,-36.44327164,-36.37425232,-33.58778381
1544.62,-36.4717865,-36.28333282,-33.68139648
1544.63,-36.58636093,-36.18154907,-33.7270546
1544.64,-36.73474503,-36.13626862,-33.77101898
1544.65,-36.87021255,-36.11735916,-33.88160706
1544.66,-36.85708618,-35.8658905,-33.96605301
1544.67,-37.08682251,-35.91571045,-33.96266937
1544.68,-37.2965126,-35.87997818,-33.98117828
1544.69,-37.45253372,-35.75054169,-34.01164246
1544.7,-37.59941101,-35.72209167,-34.03488541
1544.71,-37.81663513,-35.62392044,-34.00611496
1544.72,-38.03744507,-35.55558014,-34.13093948
1544.73,-38.28065491,-35.55007553,-34.19582367
1544.74,-38.56762314,-35.57282639,-34.18291473
1544.75,-38.92469406,-35.54463196,-34.185112
1544.76,-39.21924591,-35.38328552,-34.28448105
1544.77,-39.48114777,-35.25785065,-34.25514221
1544.78,-39.84069824,-35.2800827,-34.16482544
1544.79,-40.09776688,-35.14105988,-34.2802124
1544.8,-40.3272171,-34.997612,-34.28293991
1544.81,-40.67970276,-34.934021,-34.22485352
1544.82,-41.09033966,-34.88903046,-34.14336395
1544.83,-41.3444252,-34.7442131,-34.14015579
1544.84,-41.64271545,-34.51900482,-34.15491486
1544.85,-42.00681686,-34.41140747,-34.08782959
1544.86,-42.49396133,-34.40529633,-34.01030731
1544.87,-42.81453323,-34.28450394,-34.02766418
1544.88,-43.20614624,-34.19265366,-33.88383102
1544.89,-43.59789276,-34.1543541,-33.8267746
1544.9,-43.91442108,-34.02914047,-33.81744385
1544.91,-44.11153793,-33.88565445,-33.76808548
1544.92,-44.35826492,-33.78637695,-33.67159271
1544.93,-44.62676239,-33.73060608,-33.56546402
1544.94,-44.89148712,-33.56911087,-33.60220337
1544.95,-45.04082489,-33.45827484,-33.52001572
1544.96,-45.48914337,-33.4866333,-33.38696671
1544.97,-45.62602234,-33.43643951,-33.37165451
1544.98,-45.75180817,-33.32952499,-33.40196991
1544.99,-45.98041534,-33.30741501,-33.27216339
1545,-46.34473038,-33.34941483,-33.24552155
1545.01,-46.54521561,-33.3187027,-33.31616974
1545.02,-46.46898651,-33.19178772,-33.33153152
1545.03,-46.57897568,-33.23887253,-33.23206329
1545.04,-46.54771805,-33.29380035,-33.1400795
1545.05,-46.47365952,-33.21372986,-33.13108826
1545.06,-46.48059082,-33.23809052,-33.16564941
1545.07,-46.51505661,-33.25401306,-33.12395477
1545.08,-46.27288437,-33.22715759,-33.20066071
1545.09,-46.19140625,-33.2078476,-33.19650269
1545.1,-46.08453751,-33.30500031,-33.15422821
1545.11,-46.03652191,-33.3913269,-33.21322632
1545.12,-45.72916031,-33.40494156,-33.30404282
1545.13,-45.35105515,-33.39582443,-33.34010696
1545.14,-45.12073135,-33.5041275,-33.28056335
1545.15,-44.68621445,-33.55955505,-33.34775162
1545.16,-44.21646118,-33.54538345,-33.439991
1545.17,-44.06206894,-33.62777328,-33.41154099
1545.18,-43.65231323,-33.72275543,-33.4555397
1545.19,-43.38398361,-33.76715088,-33.56728745
1545.2,-43.18785095,-33.7774353,-33.56829071
1545.21,-42.8114624,-33.7983017,-33.5330162
1545.22,-42.61232758,-33.95201111,-33.49942398
1545.23,-42.08861542,-33.87752914,-33.62485886
1545.24,-41.83277893,-33.91889191,-33.61325073
