wav,n = 10,n = 20,n = 30,ref 10,ref 20,ref 30
1522.94,-49.99235153,-57.24101257,-62.8901329,-42.69628906,-40.47625732,-41.00985718
1522.95,-49.91031647,-57.22554779,-62.91941071,-42.75809097,-40.39458847,-41.04004669
1522.96,-49.82464981,-57.28320313,-62.86658478,-42.64292908,-40.42500687,-40.91262054
1522.97,-49.82208252,-57.31230164,-62.86230469,-42.6617775,-40.47156525,-40.89146423
1522.98,-49.7693634,-57.39364624,-62.89282608,-42.55704498,-40.49964905,-40.98809814
1522.99,-49.8110199,-57.48178864,-62.88012695,-42.62236404,-40.54900742,-40.90337372
1523,-49.80747223,-57.52030182,-62.94094086,-42.65516281,-40.60628891,-40.99432755
1523.01,-49.80121613,-57.64332199,-62.93825912,-42.7189827,-40.75012207,-40.98014069
1523.02,-49.74897766,-57.69441986,-62.97209167,-42.71347809,-40.75009155,-40.98284149
1523.03,-49.77273178,-57.79755402,-63.06899261,-42.65151978,-40.78203583,-41.03590012
1523.04,-49.72540665,-57.91492462,-63.10847092,-42.51734924,-41.01712036,-41.01065063
1523.05,-49.72002411,-57.99394608,-63.26066208,-42.48670578,-41.2129097,-41.02201843
1523.06,-49.7714386,-58.11090088,-63.38444901,-42.47784424,-41.33084488,-41.06779861
1523.07,-49.79986572,-58.14193344,-63.45315933,-42.62981796,-41.36898422,-41.02859116
1523.08,-49.86650085,-58.21448517,-63.51664734,-42.63602829,-41.46140289,-41.01807022
1523.09,-50.01693344,-58.27059555,-63.59260941,-42.57983398,-41.51489639,-40.97032166
1523.1,-50.07816315,-58.22968674,-63.72597122,-42.65516663,-41.40044022,-40.9251709
1523.11,-50.11018753,-58.24536896,-63.84106827,-42.65293503,-41.44730377,-40.88879013
1523.12,-50.1915741,-58.2360611,-63.97658539,-42.57128143,-41.53861618,-40.89162064
1523.13,-50.25267029,-58.21067047,-64.15112305,-42.68927765,-41.47398758,-40.9161377
1523.14,-50.28113556,-58.22471619,-64.19389343,-42.75269318,-41.48202133,-40.84489441
1523.15,-50.2933197,-58.25250626,-64.23230743,-42.759552,-41.52573013,-40.79174423
1523.16,-50.35021973,-58.14327621,-64.23007965,-42.8963356,-41.35442734,-40.61403656
1523.17,-50.30569458,-58.10799408,-64.19127655,-42.86888123,-41.20917511,-40.56304932
1523.18,-50.30070496,-57.90606689,-64.09953308,-43.03919983,-41.09701157,-40.35722351
1523.19,-50.18382645,-57.78157425,-64.03818512,-42.79772186,-41.03683853,-40.41816711
1523.2,-50.13409805,-57.58740616,-63.97562027,-42.67208481,-40.8899765,-40.39209747
1523.21,-50.07845306,-57.33121872,-63.93372726,-42.77864456,-40.79487991,-40.36490631
1523.22,-50.05453491,-57.11367416,-63.87425232,-42.64487457,-40.71716309,-40.48099518
1523.23,-49.96517563,-56.88784409,-63.75361252,-42.63938904,-40.73794937,-40.50870514
1523.24,-49.89859772,-56.65549469,-63.62984467,-42.65379715,-40.73698425,-40.51463699
1523.25,-49.95450974,-56.42889023,-63.47844315,-42.69680023,-40.58641052,-40.51114655
1523.26,-49.948452,-56.20959854,-63.39329529,-42.58644867,-40.56409836,-40.51929092
1523.27,-49.91886902,-56.07965851,-63.27470398,-42.42357635,-40.69725418,-40.54478836
1523.28,-49.86777496,-55.8745842,-63.10396194,-42.36555481,-40.63011169,-40.60436249
1523.29,-49.79619598,-55.70796967,-62.92541504,-42.27569962,-40.61614227,-40.64373398
1523.3,-49.74397659,-55.60594177,-62.68828583,-42.17694092,-40.6507225,-40.79767227
1523.31,-49.68436432,-55.4757309,-62.4019165,-42.04363632,-40.67411423,-40.73881149
1523.32,-49.66124725,-55.3627243,-62.09807587,-41.93771362,-40.6605072,-40.71057892
1523.33,-49.67586136,-55.28985214,-61.91071701,-41.95718384,-40.59836197,-40.85045242
1523.34,-49.65684128,-55.24171066,-61.75359726,-41.8841629,-40.69038773,-40.89410019
1523.35,-49.68787766,-55.19427872,-61.6328125,-41.82812881,-40.74518585,-40.94650269
1523.36,-49.68566895,-55.18861008,-61.51588058,-41.85990143,-40.81489944,-41.02589417
1523.37,-49.6935463,-55.13504791,-61.41205597,-41.84046555,-40.81174469,-41.04788208
1523.38,-49.72785568,-55.17619705,-61.32174301,-41.80843735,-40.78980637,-41.20240402
1523.39,-49.72581863,-55.17690659,-61.23134232,-41.90005875,-40.8073349,-41.10445786
1523.4,-49.68209076,-55.25927353,-61.14136887,-41.89727402,-40.90438461,-41.07962418
1523.41,-49.70360947,-55.34149551,-61.05871201,-41.8934288,-40.82562256,-41.07322693
1523.42,-49.68688202,-55.42630386,-60.96489334,-41.96751404,-40.74178314,-40.93284225
1523.43,-49.73089981,-55.56311035,-60.94638443,-41.9733696,-40.75587082,-40.89450836
1523.44,-49.87486267,-55.69829178,-60.91304016,-42.09937286,-40.77122116,-40.84434128
1523.45,-49.85317993,-55.8260231,-60.93679428,-42.08634949,-40.60146332,-40.94635773
1523.46,-49.86346054,-55.98065567,-60.92378998,-42.14521408,-40.55695724,-40.93032837
1523.47,-49.86656952,-56.12099075,-60.95192719,-42.09341049,-40.50696564,-40.92595291
1523.48,-49.92071152,-56.29764557,-61.07939148,-42.07879639,-40.33838272,-40.97865295
1523.49,-49.92472839,-56.48738098,-61.1942215,-42.15394211,-40.32260132,-40.99284363
1523.5,-49.96578217,-56.63319016,-61.34873199,-42.2420311,-40.27969742,-40.91263962
1523.51,-50.0300293,-56.8365593,-61.54602051,-42.36223221,-40.29030609,-40.96252441
1523.52,-50.01716614,-57.05442047,-61.7946434,-42.38809967,-40.33472443,-40.95858002
1523.53,-50.02180862,-57.19504929,-62.00377655,-42.42330551,-40.41503525,-40.95511246
1523.54,-50.03204346,-57.3471489,-62.20080948,-42.48700333,-40.52284622,-41.01031876
1523.55,-49.97967911,-57.4452858,-62.38474274,-42.42021942,-40.56395721,-41.04747009
1523.56,-49.92221069,-57.49069595,-62.62706757,-42.46357346,-40.58776093,-41.11489105
1523.57,-49.93077087,-57.56183624,-62.80786133,-42.43760681,-40.61138916,-41.02218246
1523.58,-49.90519333,-57.56795502,-63.00979233,-42.5054512,-40.5723381,-41.02698898
1523.59,-49.93701935,-57.62919617,-63.12657928,-42.64309692,-40.60968018,-40.93595123
1523.6,-49.96546936,-57.57837677,-63.26800156,-42.7571373,-40.45533752,-40.87957382
1523.61,-49.9486084,-57.5921669,-63.41603851,-42.73237228,-40.55872345,-40.87359619
1523.62,-49.97023773,-57.5759964,-63.50511932,-42.78617096,-40.73193359,-40.88666153
1523.63,-49.9994812,-57.46170425,-63.61084366,-42.78798676,-40.55205536,-40.95005035
1523.64,-49.96348953,-57.35639572,-63.67152023,-42.85900497,-40.39818954,-40.85958481
1523.65,-50.01308823,-57.25774002,-63.601017,-42.91267395,-40.5071373,-40.74470901
1523.66,-50.00651932,-57.18712234,-63.62863541,-42.96720886,-40.48987198,-40.62862396
1523.67,-50.03193665,-57.05335236,-63.59465408,-42.97619629,-40.45797348,-40.45314789
1523.68,-50.06801605,-56.87558365,-63.51213074,-43.0811615,-40.51062393,-40.4496727
1523.69,-50.10160065,-56.69955444,-63.38181305,-43.10430908,-40.53263092,-40.38834381
1523.7,-50.04943466,-56.47063065,-63.16317368,-42.77054596,-40.60202789,-40.34104919
1523.71,-50.04409027,-56.19552231,-63.06364441,-42.82681656,-40.46369934,-40.35634232
1523.72,-50.12347412,-55.8830452,-62.85863495,-42.76388168,-40.42826462,-40.32962036
1523.73,-50.0626297,-55.58293915,-62.65903473,-42.47536087,-40.34345245,-40.31305695
1523.74,-50.05324554,-55.32234192,-62.43869781,-42.47574997,-40.20947266,-40.27263641
1523.75,-50.04421616,-55.06294632,-62.2654686,-42.39362717,-40.11794662,-40.26385117
1523.76,-50.09079361,-54.89831543,-62.12680054,-42.28527451,-40.05734634,-40.31122971
1523.77,-50.03347778,-54.72213364,-61.98865128,-42.28985596,-40.13639069,-40.40769196
1523.78,-50.02044678,-54.52768326,-61.91222382,-42.1992836,-40.16313934,-40.53368378
1523.79,-50.0148735,-54.34701157,-61.83995056,-42.14378357,-40.0868988,-40.65125656
1523.8,-49.93530273,-54.24189758,-61.74358368,-42.0800705,-40.27198029,-40.76175308
1523.81,-49.91041946,-54.13101578,-61.68189621,-42.03372192,-40.22074127,-40.83877563
1523.82,-49.88900375,-54.05754471,-61.62545776,-41.93313599,-40.23033142,-40.68300629
1523.83,-49.81134033,-53.97093964,-61.57472992,-41.98314285,-40.30139923,-40.72349548
1523.84,-49.79781723,-53.93815231,-61.53047943,-41.99811935,-40.37232971,-40.78741455
1523.85,-49.67625427,-53.9284935,-61.512043,-41.85246658,-40.4827919,-40.63790512
1523.86,-49.65127563,-53.94912338,-61.48178864,-41.8544426,-40.48834991,-40.72557831
1523.87,-49.60113525,-53.9571228,-61.45795441,-41.9532814,-40.50336075,-40.8197937
1523.88,-49.50629425,-54.0070343,-61.41065216,-41.79224014,-40.56103897,-40.76530838
1523.89,-49.48878479,-54.01964569,-61.40615463,-41.86712646,-40.42307663,-40.8675499
1523.9,-49.43855286,-54.11630249,-61.45869827,-42.01134109,-40.42798996,-40.89316177
1523.91,-49.46046448,-54.22147369,-61.4671936,-41.96217346,-40.41022491,-40.82501602
1523.92,-49.38723373,-54.38280869,-61.55053711,-42.11261749,-40.43954849,-40.87240601
1523.93,-49.43045044,-54.57409286,-61.63790512,-42.33872223,-40.46285248,-40.84596634
1523.94,-49.48220825,-54.74860001,-61.79161835,-42.45852661,-40.39336014,-40.77945709
1523.95,-49.46665955,-54.98171997,-61.92389297,-42.54600143,-40.47174072,-40.79165268
1523.96,-49.46757507,-55.13999939,-62.03248596,-42.57237244,-40.46484375,-40.82863617
1523.97,-49.48748398,-55.34026337,-62.16680145,-42.60443115,-40.37791443,-40.81678009
1523.98,-49.5275116,-55.56015015,-62.22944641,-42.68699265,-40.36075211,-40.77137375
1523.99,-49.53092194,-55.81882477,-62.35268784,-42.71818542,-40.3844986,-40.80012512
1524,-49.64054489,-56.03119278,-62.4113884,-42.69021606,-40.38346863,-40.6339035
1524.01,-49.72720718,-56.2491951,-62.44057083,-42.82521439,-40.38899994,-40.62004089
1524.02,-49.74681854,-56.41047287,-62.47408676,-42.90481567,-40.32016373,-40.63014221
1524.03,-49.75369644,-56.6593399,-62.40756607,-42.7151413,-40.44223404,-40.57495117
1524.04,-49.84339142,-56.78651428,-62.46276093,-42.66867065,-40.38915634,-40.7068367
1524.05,-49.93151474,-56.93276978,-62.48629379,-42.84597778,-40.38193512,-40.85975266
1524.06,-49.99215317,-56.9790802,-62.45174026,-42.81668854,-40.47963715,-40.82394791
1524.07,-50.02416229,-57.05676651,-62.42939377,-42.82252884,-40.51699829,-40.86804962
1524.08,-50.02798462,-57.13813019,-62.38983536,-42.94828415,-40.59933472,-40.8625946
1524.09,-50.04786682,-57.23158646,-62.38637161,-42.96286774,-40.5251503,-40.76150131
1524.1,-50.09000397,-57.29288864,-62.32419205,-43.0575943,-40.51463318,-40.84743881
1524.11,-50.01430893,-57.34354019,-62.22893143,-43.07254791,-40.51557159,-40.97270203
1524.12,-49.9590683,-57.34587479,-62.16916656,-43.09210587,-40.38247299,-40.94184113
1524.13,-49.91411209,-57.35466003,-62.02606201,-43.0508194,-40.31579971,-40.9274292
1524.14,-49.69947815,-57.39218521,-61.91386414,-42.88198471,-40.36904907,-41.03222656
1524.15,-49.60189438,-57.34750748,-61.71946335,-42.76255417,-40.2562294,-40.95449448
1524.16,-49.57455826,-57.32865524,-61.53844452,-42.72092438,-40.20070648,-40.90039063
1524.17,-49.50972366,-57.21976852,-61.39431,-42.79509354,-40.01937866,-40.77902603
1524.18,-49.37205505,-57.19909668,-61.21504211,-42.4989357,-40.11877823,-40.55694962
1524.19,-49.34873962,-57.02427673,-61.13508987,-42.22442245,-40.00205994,-40.52043915
1524.2,-49.265728,-56.87506866,-61.0955658,-42.30303574,-39.9332428,-40.58835983
1524.21,-49.12352753,-56.70177841,-61.03368759,-41.98006821,-39.94729233,-40.45101929
1524.22,-49.06884766,-56.52635193,-61.00319672,-41.80619812,-39.94832611,-40.532547
1524.23,-49.01248932,-56.34222412,-61.00791168,-41.7846756,-39.902565,-40.51422119
1524.24,-48.98842621,-56.10560226,-60.96443558,-41.82644653,-39.81244659,-40.37631226
1524.25,-49.00836563,-55.97128296,-60.94382095,-41.80581284,-39.86319733,-40.41228867
1524.26,-48.98002625,-55.83072281,-60.91430664,-41.77642441,-39.83731461,-40.48268127
1524.27,-48.98576736,-55.68955231,-60.93673706,-41.64463043,-39.75333023,-40.53673172
1524.28,-49.00654984,-55.55215454,-60.95278549,-41.62829971,-39.73439026,-40.55883026
1524.29,-48.9475174,-55.44101715,-60.94841003,-41.51146317,-39.85485077,-40.60910416
1524.3,-48.9591713,-55.32652664,-61.01233292,-41.46762085,-39.8928566,-40.58540344
1524.31,-48.99495697,-55.24845123,-61.08113861,-41.45038605,-39.9341507,-40.46243668
1524.32,-49.05472565,-55.17147064,-61.13363647,-41.47084427,-40.00178528,-40.54064178
1524.33,-49.06911087,-55.14455795,-61.22020721,-41.51163101,-40.20953751,-40.5868988
1524.34,-49.16549301,-55.08710861,-61.265625,-41.47774124,-40.22438812,-40.41187668
1524.35,-49.26261139,-55.06244278,-61.43454361,-41.66882324,-40.28353882,-40.40042114
1524.36,-49.24016571,-55.0373497,-61.59908295,-41.66730881,-40.33805847,-40.3894577
1524.37,-49.22352219,-55.08081818,-61.77458191,-41.56328964,-40.52087402,-40.37411118
1524.38,-49.3250618,-55.07528305,-62.02322769,-41.84806824,-40.46302795,-40.4724884
1524.39,-49.31923294,-55.13908768,-62.17204285,-42.02333069,-40.48436737,-40.30508041
1524.4,-49.35417175,-55.18520355,-62.35394287,-41.98526764,-40.45244217,-40.41121674
1524.41,-49.47724152,-55.25738525,-62.54679871,-42.2039566,-40.46926117,-40.39406204
1524.42,-49.60047913,-55.35098267,-62.75669861,-42.35787201,-40.41884613,-40.33514404
1524.43,-49.65476608,-55.38702011,-62.95777512,-42.53539276,-40.23459625,-40.28688812
1524.44,-49.54348373,-55.55283356,-63.09384537,-42.31951141,-40.36320877,-40.25522232
1524.45,-49.52991104,-55.57612991,-63.2575798,-42.2935791,-40.08799744,-40.20483398
1524.46,-49.48057938,-55.67251587,-63.44702911,-42.35366058,-39.9642601,-40.07978821
1524.47,-49.43613815,-55.78340149,-63.52132416,-42.35358429,-40.08032608,-39.95356369
1524.48,-49.39596939,-55.83851242,-63.62412643,-42.3354187,-40.00909424,-39.92455292
1524.49,-49.4437294,-55.93239594,-63.6592865,-42.35423279,-39.97153473,-39.80210114
1524.5,-49.37914658,-55.97447205,-63.70390701,-42.4417572,-39.94214249,-39.87435532
1524.51,-49.28946304,-56.01586914,-63.68072891,-42.42069244,-39.90763092,-39.88198853
1524.52,-49.19271088,-56.03581619,-63.60786057,-42.30850601,-39.9440155,-39.85151672
1524.53,-49.10773468,-56.01373291,-63.59508514,-42.23748779,-39.90578842,-39.90855026
1524.54,-49.08426666,-55.9983902,-63.52831268,-42.29840088,-39.93533325,-40.01309967
1524.55,-49.02454758,-55.92082596,-63.31708527,-42.24310303,-39.94675446,-40.16113281
1524.56,-49.02214813,-55.88262939,-63.0365181,-42.32531738,-40.00134277,-40.09874344
1524.57,-49.02758026,-55.80754852,-62.7314682,-42.30315018,-40.08388138,-40.2147522
1524.58,-48.96643829,-55.7131958,-62.52799225,-42.29957962,-39.99846268,-40.29815674
1524.59,-48.96503067,-55.65135574,-62.18746567,-42.29003143,-40.15509415,-40.33031464
1524.6,-49.02614975,-55.58131409,-61.89157486,-42.34316254,-40.16564178,-40.32296753
1524.61,-49.00575638,-55.50291443,-61.69093704,-42.41387558,-39.98311234,-40.44754791
1524.62,-48.93566513,-55.42895508,-61.40690613,-42.20292282,-40.01780319,-40.48315811
1524.63,-49.02182388,-55.41164398,-61.17443085,-42.18248749,-40.0345459,-40.53874969
1524.64,-49.10213852,-55.355896,-60.9178009,-42.28697586,-39.88593292,-40.49068832
1524.65,-49.09057617,-55.37327576,-60.77140045,-42.18392944,-39.98143768,-40.64934158
1524.66,-49.11534119,-55.32833099,-60.63360977,-42.04629517,-39.89416504,-40.72844696
1524.67,-49.10716248,-55.2889328,-60.4912529,-42.0413475,-39.81231689,-40.79122543
1524.68,-49.18780136,-55.29004288,-60.38740158,-41.98133087,-39.68326569,-40.81872177
1524.69,-49.15106201,-55.26823425,-60.30054474,-41.90198517,-39.71934509,-40.99446106
1524.7,-49.18621445,-55.27495193,-60.16303635,-41.75533295,-39.6588707,-40.80005646
1524.71,-49.27082443,-55.24757767,-60.09812927,-41.76808548,-39.57233047,-40.7490921
1524.72,-49.32893372,-55.29370499,-60.06801987,-41.73603058,-39.60434341,-40.78139114
1524.73,-49.33598709,-55.28139877,-60.04563141,-41.71305084,-39.53557205,-40.76075745
1524.74,-49.30851364,-55.27235794,-60.0603447,-41.64641571,-39.54683685,-40.83885956
1524.75,-49.31206512,-55.30638123,-60.0984993,-41.50387955,-39.57048035,-40.64798737
1524.76,-49.25061035,-55.29257584,-60.22034836,-41.45647049,-39.48651123,-40.74468994
1524.77,-49.29659271,-55.31375504,-60.30754852,-41.43209076,-39.42205811,-40.69358063
1524.78,-49.30794525,-55.41999054,-60.34236908,-41.25734329,-39.54351425,-40.59106064
1524.79,-49.25826645,-55.45501328,-60.49753571,-41.30324554,-39.56355286,-40.71013641
1524.8,-49.13552856,-55.5494957,-60.62889099,-41.22487259,-39.64611816,-40.62612915
1524.81,-49.04684448,-55.61205673,-60.75783157,-41.11427689,-39.76483154,-40.70626831
1524.82,-48.96805573,-55.72729492,-60.93428421,-41.32740402,-39.94642639,-40.75346756
1524.83,-48.93283844,-55.77907562,-61.0944519,-41.34598541,-40.03864288,-40.65922546
1524.84,-48.84985352,-55.82520294,-61.3510437,-41.39955139,-40.20002747,-40.82200623
1524.85,-48.7701683,-55.88552856,-61.42735672,-41.49748993,-40.28741837,-40.59972
1524.86,-48.78614807,-55.90646362,-61.53561401,-41.67524338,-40.27991486,-40.52358627
1524.87,-48.81024551,-55.99121857,-61.65139008,-41.83846283,-40.30284882,-40.57136536
1524.88,-48.78145599,-56.03731537,-61.70487595,-41.95850754,-40.48809814,-40.57381821
1524.89,-48.74956131,-56.08761978,-61.78499603,-42.02817154,-40.39145279,-40.5216713
1524.9,-48.73467636,-56.10111237,-61.83526611,-42.10533905,-40.40377808,-40.43751144
1524.91,-48.67551041,-56.06554031,-61.89101028,-42.16684723,-40.44029999,-40.49966431
1524.92,-48.64741516,-56.08345795,-61.84395981,-42.17203522,-40.35014343,-40.37160492
1524.93,-48.60874176,-56.10594559,-61.78521729,-41.9956665,-40.33932114,-40.11316299
1524.94,-48.63154221,-56.10066986,-61.76997375,-42.0383606,-40.24340439,-40.12838364
1524.95,-48.68392181,-56.14951324,-61.70612335,-42.12900543,-40.25526428,-40.09695435
1524.96,-48.69747162,-56.15787125,-61.58763885,-41.94813156,-40.26729202,-40.08382034
1524.97,-48.70923996,-56.12031937,-61.555439,-42.11115646,-40.28400421,-40.0350914
1524.98,-48.73070526,-55.97843552,-61.51156616,-42.12831116,-40.18964767,-40.04687881
1524.99,-48.78079987,-55.8423996,-61.4940033,-42.11672592,-39.95323181,-40.10337067
1525,-48.84876633,-55.68701172,-61.41679382,-42.22437668,-39.91716766,-39.96471405
1525.01,-48.91984558,-55.53962708,-61.35222626,-42.29677963,-39.87244034,-39.84552002
1525.02,-49.0206604,-55.32553101,-61.33969116,-42.28142929,-39.6399231,-39.82941818
1525.03,-48.9665184,-55.14286041,-61.25816727,-42.23392105,-39.69417953,-39.86444855
1525.04,-49.05998993,-55.01550293,-61.21358871,-42.19486237,-39.69251633,-39.80319214
1525.05,-49.07504272,-54.74285126,-61.21493912,-42.24879074,-39.59378433,-39.84588623
1525.06,-49.06951141,-54.48545837,-61.20151138,-42.19075394,-39.69335175,-40.00092316
1525.07,-49.01342392,-54.25621033,-61.24100494,-42.17182541,-39.6295929,-39.97376633
1525.08,-48.86939621,-54.11766815,-61.29622269,-42.01560211,-39.66452789,-39.97282791
1525.09,-48.90925598,-53.92107391,-61.34683228,-42.06520081,-39.71327209,-39.95710754
1525.1,-48.89951324,-53.7956543,-61.46259308,-42.12726212,-39.78123093,-40.0906105
1525.11,-48.88432312,-53.72699356,-61.51614761,-42.07103729,-39.84228897,-40.11275482
1525.12,-48.83486938,-53.55371857,-61.68231583,-42.06899261,-39.65177155,-40.24471283
1525.13,-48.94566727,-53.45753479,-61.81936264,-42.23649979,-39.60336685,-40.38387299
1525.14,-48.84276962,-53.39015579,-61.88885498,-42.16051483,-39.62654877,-40.3185997
1525.15,-48.84568024,-53.301754,-62.04965973,-42.08284378,-39.49214172,-40.39263535
1525.16,-48.8891449,-53.26350403,-62.18872452,-42.19329834,-39.4781723,-40.27789307
1525.17,-48.82496262,-53.22982407,-62.31349564,-42.09754181,-39.34842682,-40.29940033
1525.18,-48.79782867,-53.26345444,-62.43035507,-42.12428284,-39.42788315,-40.4033699
1525.19,-48.76521683,-53.2834549,-62.47694016,-41.99770355,-39.53448105,-40.34254074
1525.2,-48.71859741,-53.32698059,-62.64466858,-41.89741516,-39.44709015,-40.50190353
1525.21,-48.66811752,-53.35562515,-62.72010422,-41.75684738,-39.51096725,-40.57844925
1525.22,-48.5989151,-53.41622543,-62.71250534,-41.56770325,-39.53750229,-40.48265076
1525.23,-48.62596512,-53.4605751,-62.82257462,-41.58119965,-39.41926575,-40.52197266
1525.24,-48.58633041,-53.48777008,-62.82520294,-41.55821991,-39.31397247,-40.4737587
1525.25,-48.65275574,-53.64463043,-62.89094543,-41.4561615,-39.35009003,-40.47944641
1525.26,-48.6459465,-53.81628799,-62.96173477,-41.44458389,-39.44355392,-40.3169632
1525.27,-48.69950867,-53.96366119,-62.97245026,-41.36884689,-39.43892288,-40.2936058
