wav,TE0,TE1,ref,TE0 Norm,TE1 Norm,Sum,,,
1529.38,-40.77752304,-44.56688309,-38.04475527,-2.732767766,-6.522127813,-1.216336427,,,
1529.39,-40.77560425,-44.56391525,-38.08402758,-2.691576665,-6.47988767,-1.174836118,,,
1529.4,-40.8820343,-44.68191528,-38.1305173,-2.751517003,-6.551397985,-1.238183826,,,
1529.41,-40.83621597,-44.48554993,-38.13120776,-2.705008214,-6.354342168,-1.14683603,,,
1529.42,-40.94813919,-44.4638443,-38.32587176,-2.62226743,-6.137972539,-1.023374984,,,
1529.43,-40.87259674,-44.24129868,-38.30631762,-2.566279119,-5.934981053,-0.921578241,,,
1529.44,-40.89706039,-44.1958046,-38.28225451,-2.614805883,-5.913550084,-0.947928723,,,
1529.45,-41.02448654,-44.18473816,-38.45819216,-2.566294377,-5.726545995,-0.854792624,,,
1529.46,-40.90329742,-43.87335968,-38.45037966,-2.45291776,-5.422980016,-0.678551137,,,
1529.47,-40.92189026,-43.8009491,-38.45271426,-2.469176,-5.348234838,-0.664074232,,,
1529.48,-40.93930817,-43.621521,-38.46817141,-2.471136754,-5.153349584,-0.598085198,,,
1529.49,-40.90735245,-43.33300018,-38.4657033,-2.441649144,-4.86729688,-0.476981096,,,
1529.5,-41.00453949,-43.26379776,-38.41467028,-2.589869207,-4.849127477,-0.563913602,,,
1529.51,-40.9274826,-42.909729,-38.33344012,-2.594042485,-4.576288884,-0.462739633,,,
1529.52,-41.02843857,-42.82593536,-38.27823764,-2.750200933,-4.547697728,-0.546310158,,,
1529.53,-41.03194046,-42.7251358,-38.30186587,-2.73007459,-4.423269933,-0.484373359,,,
1529.54,-41.11821365,-42.54071045,-38.23848468,-2.879728978,-4.302225774,-0.522694989,,,
1529.55,-41.28348541,-42.4580574,-38.15581256,-3.127672856,-4.302244847,-0.665070693,,,
1529.56,-41.27206421,-42.17129517,-38.08097583,-3.191088384,-4.090319341,-0.607171514,,,
1529.57,-41.38458252,-42.0604248,-38.19456607,-3.190016454,-3.865858739,-0.504504194,,,
1529.58,-41.49834824,-41.91378784,-38.11617022,-3.382178014,-3.79761762,-0.574632212,,,
1529.59,-41.55801392,-41.67116928,-38.0080884,-3.549925511,-3.663080876,-0.595834715,,,
1529.6,-41.61157227,-41.56571198,-37.93404132,-3.67753095,-3.631670659,-0.644240314,,,
1529.61,-41.74251938,-41.48605728,-37.81268054,-3.929838842,-3.673376744,-0.789415018,,,
1529.62,-41.80275726,-41.24693298,-37.65136843,-4.151388829,-3.59556455,-0.854290769,,,
1529.63,-41.90985107,-41.10865784,-37.68269473,-4.227156346,-3.425963109,-0.797810239,,,
1529.64,-41.85043335,-40.77646255,-37.6516965,-4.198736852,-3.124766057,-0.618337841,,,
1529.65,-41.94458771,-40.74802399,-37.5220502,-4.422537511,-3.22597379,-0.77287588,,,
1529.66,-42.16406631,-40.71689224,-37.5578168,-4.606249517,-3.159075444,-0.812360196,,,
1529.67,-42.24573517,-40.63552856,-37.55791217,-4.687823003,-3.077616399,-0.79821752,,,
1529.68,-42.53733826,-40.68657684,-37.57764178,-4.959696477,-3.108935063,-0.926164348,,,
1529.69,-42.80372238,-40.70702362,-37.63545733,-5.16826505,-3.071566289,-0.984294531,,,
1529.7,-42.79245377,-40.48297501,-37.69594699,-5.09650678,-2.78702802,-0.779726904,,,
1529.71,-42.9819603,-40.45694733,-37.75321322,-5.228747075,-2.703734105,-0.774961359,,,
1529.72,-43.02046204,-40.36774445,-37.78107958,-5.239382451,-2.586664861,-0.703257516,,,
1529.73,-43.22767639,-40.37423706,-37.76617175,-5.461504644,-2.608065313,-0.794233836,,,
1529.74,-43.27074432,-40.2990303,-37.8147481,-5.455996221,-2.484282201,-0.710469502,,,
1529.75,-43.29875565,-40.19506836,-37.86685687,-5.431898778,-2.328211492,-0.598205422,,,
1529.76,-43.53698349,-40.31472015,-37.92743807,-5.609545415,-2.387282079,-0.695880794,,,
1529.77,-43.51274872,-40.22979355,-37.82673388,-5.686014836,-2.403059667,-0.731143661,,,
1529.78,-43.63947296,-40.21889114,-37.93100863,-5.70846433,-2.287882512,-0.659470149,,,
1529.79,-43.72145462,-40.19560242,-37.99493151,-5.726523107,-2.200670903,-0.604901161,,,
1529.8,-43.72287369,-40.07219696,-38.05365115,-5.669222539,-2.018545812,-0.460778395,,,
1529.81,-43.85715103,-40.10458755,-38.06828814,-5.788862889,-2.036299413,-0.508990668,,,
1529.82,-44.00972748,-40.129879,-38.12242633,-5.887301152,-2.007452672,-0.517495384,,,
1529.83,-44.13669968,-40.17427063,-38.09250384,-6.044195836,-2.08176679,-0.615630793,,,
1529.84,-44.42134476,-40.40358353,-38.19139987,-6.22994489,-2.21218366,-0.761829098,,,
1529.85,-44.27140045,-40.11672211,-38.33066683,-5.940733617,-1.786055272,-0.374136753,,,
1529.86,-44.36951065,-40.07939911,-38.32006198,-6.049448674,-1.759337133,-0.38458655,,,
1529.87,-44.42998123,-40.00741959,-38.29438143,-6.135599797,-1.713038152,-0.373829113,,,
1529.88,-44.37171173,-39.76498795,-38.2628377,-6.108874028,-1.502150243,-0.211052946,,,
1529.89,-44.39129639,-39.74182892,-38.27051287,-6.120783513,-1.471316045,-0.191170961,,,
1529.9,-44.51134491,-39.70396423,-38.20164614,-6.309698766,-1.50231809,-0.261944557,,,
1529.91,-44.70645142,-39.78354645,-38.17926531,-6.527186101,-1.604281133,-0.392323046,,,
1529.92,-44.80951691,-39.69660568,-38.23409777,-6.575419133,-1.462507909,-0.296057989,,,
1529.93,-44.79296494,-39.51000214,-38.29316455,-6.499800389,-1.21683759,-0.089846222,,,
1529.94,-45.02714157,-39.54824448,-38.25714236,-6.769999211,-1.291102117,-0.208120996,,,
1529.95,-45.12658691,-39.38307953,-38.25546389,-6.871123021,-1.127615636,-0.101664592,,,
1529.96,-45.06883621,-39.13037109,-38.37560778,-6.693228429,-0.754763311,0.230888517,,,
1529.97,-45.25353241,-39.13615036,-38.360143,-6.893389409,-0.77600736,0.173908117,,,
1529.98,-45.31705475,-38.95959473,-38.13725405,-7.179800695,-0.822340673,0.081445342,,,
1529.99,-45.50445938,-38.83498383,-38.25682193,-7.247637456,-0.578161901,0.268687986,,,
1530,-45.67908478,-38.81311798,-38.21175128,-7.467333501,-0.601366704,0.211314325,,,
1530.01,-45.7187767,-38.66861725,-38.08817797,-7.630598729,-0.580439275,0.201354886,,,
1530.02,-45.89276886,-38.61237717,-38.18934756,-7.7034213,-0.423029607,0.32166543,,,
1530.03,-46.01617432,-38.53146362,-38.12331515,-7.892859166,-0.408148473,0.304981879,,,
1530.04,-46.09794998,-38.37898636,-37.91489535,-8.183054631,-0.464091008,0.214367786,,,
1530.05,-46.42868805,-38.41458511,-37.84649401,-8.582194036,-0.5680911,0.068902565,,,
1530.06,-46.59442902,-38.31334686,-37.82765322,-8.766775792,-0.485693639,0.115830163,,,
1530.07,-46.82487106,-38.29162216,-37.77377444,-9.051096624,-0.517847722,0.051873008,,,
1530.08,-47.0297966,-38.30464172,-37.67530566,-9.354490941,-0.629336064,-0.082756654,,,
1530.09,-47.20666504,-38.21805191,-37.63000613,-9.57665891,-0.588045781,-0.071801646,,,
1530.1,-47.43293762,-38.23171616,-37.73146182,-9.701475804,-0.500254338,-0.007327212,,,
1530.11,-47.58657455,-38.11175537,-37.61784869,-9.968725865,-0.493906682,-0.02952363,,,
1530.12,-47.81242371,-38.15032959,-37.53846484,-10.27395887,-0.611864751,-0.166109448,,,
1530.13,-48.0186615,-38.15500641,-37.5672391,-10.4514224,-0.587767308,-0.161267063,,,
1530.14,-48.12257767,-37.96596527,-37.5317586,-10.59081907,-0.43420667,-0.034286217,,,
1530.15,-48.38283539,-38.05382538,-37.46608477,-10.91675062,-0.587740605,-0.202714831,,,
1530.16,-48.6848526,-38.15062714,-37.38401538,-11.30083722,-0.76661176,-0.398624737,,,
1530.17,-48.84666824,-38.1194725,-37.41059619,-11.43607206,-0.708876317,-0.356250461,,,
1530.18,-49.1248703,-38.25172424,-37.50020343,-11.62466688,-0.751520818,-0.410102393,,,
1530.19,-49.43659592,-38.31428909,-37.42660647,-12.00998945,-0.887682622,-0.56461021,,,
1530.2,-49.64307404,-38.22491455,-37.45235186,-12.19072217,-0.772562688,-0.470042371,,,
1530.21,-49.8248558,-38.16524506,-37.5772069,-12.2476489,-0.588038152,-0.301349851,,,
1530.22,-50.07930756,-38.26095581,-37.45319873,-12.62610883,-0.807757085,-0.531037625,,,
1530.23,-50.21518326,-38.31669235,-37.43661624,-12.77856702,-0.880076116,-0.608261013,,,
1530.24,-50.42866516,-38.2925415,-37.47150164,-12.95716352,-0.821039861,-0.563277163,,,
1530.25,-50.64970398,-38.35471344,-37.50803881,-13.14166517,-0.846674626,-0.59791054,,,
1530.26,-50.8895607,-38.41262436,-37.47701007,-13.41255063,-0.935614293,-0.69678131,,,
1530.27,-51.1417923,-38.26706696,-37.42326861,-13.71852369,-0.843798345,-0.625352541,,,
1530.28,-51.40395355,-38.27456665,-37.49856692,-13.90538663,-0.77599973,-0.569704109,,,
1530.29,-51.66396713,-38.36925507,-37.47712832,-14.18683881,-0.892126744,-0.693363069,,,
1530.3,-51.97495651,-38.37108231,-37.30864077,-14.66631574,-1.062441533,-0.877048143,,,
1530.31,-52.23548889,-38.37292099,-37.43918353,-14.79630536,-0.933737462,-0.758851923,,,
1530.32,-52.55702209,-38.27614212,-37.49180346,-15.06521863,-0.784338658,-0.625221805,,,
1530.33,-52.89829254,-38.30559158,-37.47594195,-15.42235059,-0.829649633,-0.681370793,,,
1530.34,-53.27891159,-38.37112045,-37.50573474,-15.77317685,-0.865385717,-0.727320697,,,
1530.35,-53.64529419,-38.30003738,-37.55165225,-16.09364194,-0.748385137,-0.623361408,,,
1530.36,-53.84602356,-38.29089355,-37.52491503,-16.32110853,-0.765978521,-0.64677272,,,
1530.37,-54.1915741,-38.17678452,-37.48034411,-16.71122999,-0.696440404,-0.589059942,,,
1530.38,-54.46509933,-38.02862549,-37.57553607,-16.88956327,-0.453089421,-0.355534307,,,
1530.39,-54.67385483,-38.12490082,-37.59529238,-17.07856244,-0.529608434,-0.434520407,,,
1530.4,-54.96615219,-38.13615799,-37.50330477,-17.46284742,-0.632853215,-0.543662891,,,
1530.41,-55.28763199,-38.21860123,-37.57545214,-17.71217984,-0.643149083,-0.558689023,,,
1530.42,-55.31379318,-38.07651138,-37.63933688,-17.6744563,-0.437174504,-0.355894115,,,
1530.43,-55.41663742,-38.03930283,-37.70926409,-17.70737333,-0.330038732,-0.251314453,,,
1530.44,-55.43209076,-38.1074295,-37.78236514,-17.64972562,-0.325064366,-0.245388226,,,
1530.45,-55.39624023,-38.06686401,-37.73679858,-17.65944166,-0.330065435,-0.250474961,,,
1530.46,-55.32372284,-38.07471848,-37.69635516,-17.62736768,-0.378363317,-0.297299993,,,
1530.47,-55.13110352,-38.21302795,-37.64260226,-17.48850126,-0.570425695,-0.483008161,,,
1530.48,-54.98204422,-38.23213577,-37.62088519,-17.36115903,-0.611250585,-0.520417534,,,
1530.49,-54.68023682,-38.12773895,-37.64794665,-17.03229017,-0.479792302,-0.384780994,,,
1530.5,-54.38329315,-38.041008,-37.5733388,-16.80995435,-0.467669194,-0.367999579,,,
1530.51,-54.17712402,-38.15110397,-37.4199689,-16.75715513,-0.731135076,-0.62402854,,,
1530.52,-53.92285156,-38.21995926,-37.38805514,-16.53479642,-0.831904119,-0.716633453,,,
1530.53,-53.62411499,-38.22387314,-37.29049426,-16.33362073,-0.933378881,-0.809905923,,,
1530.54,-53.36425018,-38.34921646,-37.21640521,-16.14784498,-1.132811254,-0.998062095,,,
1530.55,-53.11399078,-38.43707275,-37.14324313,-15.97074766,-1.293829625,-1.148351302,,,
1530.56,-52.72423172,-38.36657715,-37.14930087,-15.57493085,-1.217276281,-1.060897984,,,
1530.57,-52.4078064,-38.40149689,-37.16197329,-15.2458331,-1.239523595,-1.070222103,,,
1530.58,-52.191185,-38.57440948,-37.06739169,-15.12379331,-1.507017797,-1.322162787,,,
1530.59,-51.86854553,-38.53718185,-37.01254779,-14.85599775,-1.524634069,-1.32750343,,,
1530.6,-51.5874939,-38.63611603,-37.09021884,-14.49727506,-1.545897191,-1.331180185,,,
1530.61,-51.26553345,-38.64868927,-37.03271609,-14.23281736,-1.61597318,-1.384513415,,,
1530.62,-50.9739151,-38.78143692,-37.01481372,-13.95910138,-1.766623204,-1.51208816,,,
1530.63,-50.69047928,-38.7905426,-37.02226382,-13.66821546,-1.768278783,-1.496551381,,,
1530.64,-50.32743835,-38.76000214,-37.06837969,-13.25905866,-1.691622441,-1.398987106,,,
1530.65,-50.04946899,-38.7999115,-37.08904772,-12.96042127,-1.710863774,-1.396791001,,,
1530.66,-49.75114822,-38.82559586,-37.16774111,-12.58340711,-1.657854741,-1.320376409,,,
1530.67,-49.43427658,-38.8348999,-37.2232564,-12.21102018,-1.611643499,-1.248913144,,,
1530.68,-49.14219666,-38.91347885,-37.23759204,-11.90460462,-1.675886815,-1.282261845,,,
1530.69,-48.69767761,-38.86276627,-37.17088061,-11.526797,-1.691885656,-1.262688721,,,
1530.7,-48.50321579,-39.06424713,-37.34577685,-11.15743894,-1.718470281,-1.250438122,,,
1530.71,-48.16918945,-38.94866943,-37.41922122,-10.74996824,-1.529448217,-1.038587653,,,
1530.72,-47.9703598,-38.99814987,-37.3760541,-10.5943057,-1.622095769,-1.104010136,,,
1530.73,-47.76758575,-39.08428955,-37.44896441,-10.31862134,-1.635325139,-1.083774565,,,
1530.74,-47.51105499,-38.98935699,-37.53333789,-9.977717107,-1.456019109,-0.884876621,,,
1530.75,-47.37547302,-39.0943985,-37.5664609,-9.80901212,-1.527937596,-0.926412807,,,
1530.76,-47.14333344,-39.16882324,-37.46562701,-9.677706426,-1.703196233,-1.060779864,,,
1530.77,-46.89143753,-39.28915405,-37.46900302,-9.422434514,-1.820151036,-1.124621674,,,
1530.78,-46.68585205,-39.29254913,-37.49880343,-9.187048619,-1.793745702,-1.066649128,,,
1530.79,-46.43641663,-39.23318863,-37.5361188,-8.900297826,-1.697069829,-0.940124242,,,
1530.8,-46.40032196,-39.3386116,-37.47102862,-8.92929334,-1.867582982,-1.087689629,,,
1530.81,-46.13391495,-39.37124252,-37.49892932,-8.634985631,-1.872313207,-1.041829047,,,
1530.82,-46.00646973,-39.41290283,-37.5879262,-8.418543523,-1.824976628,-0.964581639,,,
1530.83,-45.94464111,-39.51791382,-37.54776507,-8.396876042,-1.970148748,-1.079292511,,,
1530.84,-45.71152115,-39.56600189,-37.42040759,-8.291113561,-2.145594304,-1.201192244,,,
1530.85,-45.55539703,-39.60358429,-37.52319079,-8.032206243,-2.080393499,-1.097448498,,,
1530.86,-45.40358353,-39.62132263,-37.51774722,-7.885836309,-2.103575414,-1.08574959,,,
1530.87,-45.35569,-39.75926971,-37.47497302,-7.880716985,-2.284296697,-1.226981418,,,
1530.88,-45.28786087,-39.84165955,-37.52451449,-7.763346379,-2.317145055,-1.226926617,,,
1530.89,-45.26707077,-40.06234741,-37.58010607,-7.686964696,-2.482241338,-1.337242716,,,
1530.9,-45.21757507,-40.05305862,-37.40446978,-7.813105291,-2.648588842,-1.494238903,,,
1530.91,-45.22925568,-40.24021149,-37.47086077,-7.758394902,-2.769350713,-1.573405542,,,
1530.92,-45.03746033,-40.24034882,-37.46678286,-7.570677465,-2.773565953,-1.530638863,,,
1530.93,-44.93445969,-40.23873138,-37.36402636,-7.570433324,-2.874705022,-1.60632324,,,
1530.94,-44.89234161,-40.41508102,-37.36020785,-7.532133763,-3.054873174,-1.73011161,,,
1530.95,-44.76037216,-40.42354202,-37.32864886,-7.431723302,-3.094893163,-1.732769603,,,
1530.96,-44.75344086,-40.59833908,-37.38765841,-7.365782445,-3.210680669,-1.798879669,,,
1530.97,-44.69787979,-40.71017075,-37.31862765,-7.379252141,-3.391543096,-1.932635105,,,
1530.98,-44.61642838,-40.7392807,-37.3042348,-7.312193578,-3.435045903,-1.944304087,,,
1530.99,-44.56432724,-40.90930557,-37.30972415,-7.254603093,-3.599581426,-2.043123154,,,
1531,-44.25493622,-40.81201935,-37.31596881,-6.938967412,-3.496050542,-1.874609576,,,
1531.01,-44.27280426,-40.93201447,-37.23727542,-7.035528844,-3.694739049,-2.041219398,,,
1531.02,-44.06538391,-40.96043015,-37.17881518,-6.88656873,-3.781614965,-2.052024984,,,
1531.03,-43.85689163,-40.9229393,-37.15831881,-6.69857282,-3.764620488,-1.97810927,,,
1531.04,-43.90100479,-41.11184311,-37.21180087,-6.689203923,-3.900042241,-2.06415878,,,
1531.05,-43.59402084,-41.10714722,-37.03484088,-6.559179967,-4.07230634,-2.129817924,,,
1531.06,-43.58463669,-41.28274918,-37.08544665,-6.499190038,-4.197302526,-2.187190323,,,
1531.07,-43.46988297,-41.30040741,-37.20398837,-6.265894597,-4.096419042,-2.036774858,,,
1531.08,-43.33882523,-41.31941223,-37.17267733,-6.166147893,-4.146734899,-2.029808755,,,
1531.09,-43.31448364,-41.43589401,-37.20713549,-6.107348149,-4.228758519,-2.056959909,,,
1531.1,-42.94194412,-41.45534134,-37.38082247,-5.561121648,-4.074518865,-1.744219878,,,
1531.11,-42.8861084,-41.55407715,-37.40052157,-5.485586827,-4.153555577,-1.758401504,,,
1531.12,-42.85270691,-41.75333405,-37.38652926,-5.466177648,-4.366804784,-1.871496845,,,
1531.13,-42.67660141,-41.84181976,-37.4933446,-5.18325681,-4.348475164,-1.735539577,,,
1531.14,-42.60304642,-41.99464035,-37.55353671,-5.049509709,-4.441103643,-1.724361418,,,
1531.15,-42.31864548,-42.01369476,-37.56000262,-4.758642858,-4.453692144,-1.593191484,,,
1531.16,-42.26295853,-42.16264343,-37.54293566,-4.720022863,-4.619707769,-1.659275726,,,
1531.17,-42.2454834,-42.29100037,-37.64737826,-4.598105138,-4.643622106,-1.610504034,,,
1531.18,-42.11384201,-42.50218964,-37.63490802,-4.478933995,-4.867281621,-1.658468525,,,
1531.19,-42.0633812,-42.65777969,-37.55824786,-4.505133336,-5.099531835,-1.781871489,,,
1531.2,-42.00068283,-42.91961288,-37.59296923,-4.407713597,-5.326643651,-1.832619153,,,
1531.21,-41.83888245,-43.09793091,-37.67354327,-4.165339177,-5.424387639,-1.739096529,,,
1531.22,-41.83683014,-43.31333923,-37.62368136,-4.213148778,-5.689657872,-1.878655537,,,
1531.23,-41.73080826,-43.58335495,-37.58264285,-4.14816541,-6.000712102,-1.966099872,,,
1531.24,-41.53871918,-43.73853302,-37.57992678,-3.958792394,-6.158606237,-1.910580535,,,
1531.25,-41.63890839,-44.12735748,-37.76918536,-3.869723027,-6.358172124,-1.92780271,,,
1531.26,-41.46389771,-44.21881485,-37.51632052,-3.947577184,-6.702494329,-2.099857634,,,
1531.27,-41.34962082,-44.35971832,-37.43966418,-3.909956639,-6.920054143,-2.148976563,,,
1531.28,-41.14899445,-44.47436142,-37.41091281,-3.738081639,-7.063448613,-2.079672542,,,
1531.29,-41.02889633,-44.58567047,-37.27090579,-3.757990544,-7.314764684,-2.171705717,,,
1531.3,-41.11003494,-44.93717957,-37.22007113,-3.889963811,-7.717108434,-2.384634506,,,
1531.31,-40.94437408,-45.01848984,-37.13691455,-3.807459539,-7.881575292,-2.373030677,,,
1531.32,-40.89928818,-45.10010529,-37.13045245,-3.768835729,-7.969652837,-2.36967393,,,
1531.33,-40.96950531,-45.41795731,-37.07236224,-3.897143071,-8.345595067,-2.564789067,,,
1531.34,-40.72590256,-45.42347717,-36.92891436,-3.796988195,-8.49456281,-2.52907396,,,
1531.35,-40.81587219,-45.67472839,-37.0058301,-3.810042089,-8.66889829,-2.582400378,,,
1531.36,-40.63768768,-45.59600449,-37.00591021,-3.631777471,-8.590094274,-2.4284159,,,
1531.37,-40.55918503,-45.69004059,-36.94825488,-3.61093015,-8.74178571,-2.448700161,,,
1531.38,-40.57741928,-45.86421585,-37.00031405,-3.577105229,-8.863901799,-2.450989819,,,
1531.39,-40.42969894,-45.8764534,-37.1175397,-3.312159246,-8.758913701,-2.222063598,,,
1531.4,-40.50708771,-45.99501801,-37.07574206,-3.431345647,-8.919275945,-2.350356585,,,
1531.41,-40.40960312,-46.04465103,-36.89919787,-3.510405248,-9.14545316,-2.461407805,,,
1531.42,-40.3100853,-46.04940796,-36.9743703,-3.335715001,-9.075037664,-2.308883139,,,
1531.43,-40.31210709,-46.1300621,-37.02805072,-3.284056371,-9.102011388,-2.273663753,,,
1531.44,-40.17591858,-46.17388153,-36.9423421,-3.233576482,-9.231539434,-2.25993951,,,
1531.45,-40.1285553,-46.27144623,-36.81850177,-3.310053533,-9.452944463,-2.365137674,,,
1531.46,-40.0536232,-46.45599365,-36.96904498,-3.084578221,-9.486948674,-2.189194524,,,
1531.47,-40.04692459,-46.58113861,-36.95959979,-3.087324803,-9.621538823,-2.216202768,,,
1531.48,-40.18479538,-46.78884125,-36.91058474,-3.274210637,-9.878256505,-2.415697098,,,
1531.49,-40.07161713,-46.92550659,-36.99231082,-3.07930631,-9.933195775,-2.264561769,,,
1531.5,-40.04445267,-47.1462059,-37.06783801,-2.976614659,-10.07836789,-2.203278109,,,
1531.51,-39.95685577,-47.30999756,-37.1399663,-2.81688947,-10.17003125,-2.083577557,,,
1531.52,-39.92045593,-47.56018829,-37.19015628,-2.730299657,-10.37003202,-2.040291864,,,
1531.53,-39.8767395,-47.6868248,-37.24022799,-2.63651151,-10.44659681,-1.97111395,,,
1531.54,-39.96746826,-48.05014038,-37.32680255,-2.640665715,-10.72333783,-2.012962995,,,
1531.55,-39.84172821,-48.35323334,-37.16926699,-2.672461217,-11.18396634,-2.10006137,,,
1531.56,-39.83507538,-48.73805237,-37.18453723,-2.650538152,-11.55351514,-2.124611773,,,
1531.57,-39.63680649,-49.08473206,-37.23218661,-2.404619878,-11.85254545,-1.93750195,,,
1531.58,-39.58803558,-49.32291412,-37.17282611,-2.415209478,-12.15008802,-1.976500645,,,
1531.59,-39.65008545,-49.73770142,-37.12741976,-2.522665685,-12.61028165,-2.116631281,,,
1531.6,-39.4407959,-50.00299835,-37.21726733,-2.223528569,-12.78573102,-1.857807729,,,
1531.61,-39.45492935,-50.40945053,-37.35867053,-2.096258824,-13.05078,-1.760939667,,,
1531.62,-39.42860031,-50.81317902,-37.15205889,-2.276541417,-13.66112012,-1.97175338,,,
1531.63,-39.29812622,-51.11759567,-37.25152713,-2.046599095,-13.86606855,-1.769948623,,,
1531.64,-39.24989319,-51.38417053,-37.38403826,-1.865854924,-14.00013227,-1.607985812,,,
1531.65,-39.14620209,-51.73116302,-37.29639178,-1.849810308,-14.43477125,-1.616690023,,,
1531.66,-39.1958313,-51.82204056,-37.27758151,-1.918249791,-14.54445905,-1.68727558,,,
1531.67,-39.11899948,-51.90317154,-37.36393099,-1.755068486,-14.53924054,-1.53213628,,,
1531.68,-39.04702759,-52.15839386,-37.30711489,-1.739912694,-14.85127897,-1.532779425,,,
1531.69,-39.15484619,-52.23495483,-37.26490527,-1.889940923,-14.97004957,-1.681346834,,,
